task_id,model_id,architecture,text,code_reference,test_setup_code,test_list,code,pass@1,codebleu
61,claude-opus-4-7,LLM,Write a python function to count number of substrings with the sum of digits equal to their length.,"from collections import defaultdict
def count_Substrings(s,n):
    count,sum = 0,0
    mp = defaultdict(lambda : 0)
    mp[0] += 1
    for i in range(n):
        sum += ord(s[i]) - ord('0')
        count += mp[sum - (i + 1)]
        mp[sum - (i + 1)] += 1
    return count",,"assert count_Substrings('112112',6) == 6
assert count_Substrings('111',3) == 6
assert count_Substrings('1101112',7) == 12","from collections import defaultdict
def count_Substrings(s,n):
    c=defaultdict(int);c[0]=1;r=p=0
    for i,ch in enumerate(s,1):
        p+=int(ch)
        r+=c[p-i]
        c[p-i]+=1
    return r",passed,0.1865
62,claude-opus-4-7,LLM,Write a python function to find smallest number in a list.,"def smallest_num(xs):
  return min(xs)
",,"assert smallest_num([10, 20, 1, 45, 99]) == 1
assert smallest_num([1, 2, 3]) == 1
assert smallest_num([45, 46, 50, 60]) == 45","def smallest_num(lst):
    return min(lst)",passed,0.551
63,claude-opus-4-7,LLM,Write a function to find the maximum difference between available pairs in the given tuple list.,"def max_difference(test_list):
  temp = [abs(b - a) for a, b in test_list]
  res = max(temp)
  return (res) ",,"assert max_difference([(3, 5), (1, 7), (10, 3), (1, 2)]) == 7
assert max_difference([(4, 6), (2, 17), (9, 13), (11, 12)]) == 15
assert max_difference([(12, 35), (21, 27), (13, 23), (41, 22)]) == 23","def max_difference(l):
    return max(abs(a-b) for a,b in l)",passed,0.175
64,claude-opus-4-7,LLM,Write a function to sort a list of tuples using lambda.,"def subject_marks(subjectmarks):
#subject_marks = [('English', 88), ('Science', 90), ('Maths', 97), ('Social sciences', 82)])
 subjectmarks.sort(key = lambda x: x[1])
 return subjectmarks",,"assert subject_marks([('English', 88), ('Science', 90), ('Maths', 97), ('Social sciences', 82)])==[('Social sciences', 82), ('English', 88), ('Science', 90), ('Maths', 97)]
assert subject_marks([('Telugu',49),('Hindhi',54),('Social',33)])==([('Social',33),('Telugu',49),('Hindhi',54)])
assert subject_marks([('Physics',96),('Chemistry',97),('Biology',45)])==([('Biology',45),('Physics',96),('Chemistry',97)])","def subject_marks(l):
    l.sort(key=lambda x: x[1])
    return l",passed,0.5218
65,claude-opus-4-7,LLM,Write a function of recursion list sum.,"def recursive_list_sum(data_list):
	total = 0
	for element in data_list:
		if type(element) == type([]):
			total = total + recursive_list_sum(element)
		else:
			total = total + element
	return total",,"assert recursive_list_sum(([1, 2, [3,4],[5,6]]))==21
assert recursive_list_sum(([7, 10, [15,14],[19,41]]))==106
assert recursive_list_sum(([10, 20, [30,40],[50,60]]))==210","def recursive_list_sum(l):
    s=0
    for x in l:
        s+=recursive_list_sum(x) if isinstance(x,list) else x
    return s",passed,0.2049
66,claude-opus-4-7,LLM,Write a python function to count positive numbers in a list.,"def pos_count(list):
  pos_count= 0
  for num in list: 
    if num >= 0: 
      pos_count += 1
  return pos_count ",,"assert pos_count([1,-2,3,-4]) == 2
assert pos_count([3,4,5,-1]) == 3
assert pos_count([1,2,3,4]) == 4","def pos_count(l):
    return sum(1 for x in l if x > 0)",passed,0.1008
67,claude-opus-4-7,LLM,Write a function to find the number of ways to partition a set of bell numbers.,"def bell_number(n):   
    bell = [[0 for i in range(n+1)] for j in range(n+1)] 
    bell[0][0] = 1
    for i in range(1, n+1): 
        bell[i][0] = bell[i-1][i-1]  
        for j in range(1, i+1): 
            bell[i][j] = bell[i-1][j-1] + bell[i][j-1]   
    return bell[n][0] ",,"assert bell_number(2)==2
assert bell_number(10)==115975
assert bell_number(56)==6775685320645824322581483068371419745979053216268760300","def bell_number(n):
    b=[[0]*(n+1) for _ in range(n+1)]
    b[0][0]=1
    for i in range(1,n+1):
        b[i][0]=b[i-1][i-1]
        for j in range(1,i+1):
            b[i][j]=b[i-1][j-1]+b[i][j-1]
    return b[n][0]",passed,0.318
68,claude-opus-4-7,LLM,Write a python function to check whether the given array is monotonic or not.,"def is_Monotonic(A): 
    return (all(A[i] <= A[i + 1] for i in range(len(A) - 1)) or
            all(A[i] >= A[i + 1] for i in range(len(A) - 1))) ",,"assert is_Monotonic([6, 5, 4, 4]) == True
assert is_Monotonic([1, 2, 2, 3]) == True
assert is_Monotonic([1, 3, 2]) == False","def is_Monotonic(a):
    return all(a[i]<=a[i+1] for i in range(len(a)-1)) or all(a[i]>=a[i+1] for i in range(len(a)-1))",passed,0.4935
69,claude-opus-4-7,LLM,Write a function to check whether a list contains the given sublist or not.,"def is_sublist(l, s):
	sub_set = False
	if s == []:
		sub_set = True
	elif s == l:
		sub_set = True
	elif len(s) > len(l):
		sub_set = False
	else:
		for i in range(len(l)):
			if l[i] == s[0]:
				n = 1
				while (n < len(s)) and (l[i+n] == s[n]):
					n += 1				
				if n == len(s):
					sub_set = True
	return sub_set",,"assert is_sublist([2,4,3,5,7],[3,7])==False
assert is_sublist([2,4,3,5,7],[4,3])==True
assert is_sublist([2,4,3,5,7],[1,6])==False","def is_sublist(l, s):
    n, m = len(l), len(s)
    for i in range(n - m + 1):
        if l[i:i+m] == s:
            return True
    return False",passed,0.1331
70,claude-opus-4-7,LLM,Write a function to find whether all the given tuples have equal length or not.,"def find_equal_tuple(Input, k):
  flag = 1
  for tuple in Input:
    if len(tuple) != k:
      flag = 0
      break
  return flag
def get_equal(Input, k):
  if find_equal_tuple(Input, k) == 1:
    return (""All tuples have same length"")
  else:
    return (""All tuples do not have same length"")",,"assert get_equal([(11, 22, 33), (44, 55, 66)], 3) == 'All tuples have same length'
assert get_equal([(1, 2, 3), (4, 5, 6, 7)], 3) == 'All tuples do not have same length'
assert get_equal([(1, 2), (3, 4)], 2) == 'All tuples have same length'","def get_equal(tuples, k):
    return 'All tuples have same length' if all(len(t)==k for t in tuples) else 'All tuples do not have same length'",passed,0.1803
71,claude-opus-4-7,LLM,Write a function to sort a list of elements using comb sort.,"def comb_sort(nums):
    shrink_fact = 1.3
    gaps = len(nums)
    swapped = True
    i = 0
    while gaps > 1 or swapped:
        gaps = int(float(gaps) / shrink_fact)
        swapped = False
        i = 0
        while gaps + i < len(nums):
            if nums[i] > nums[i+gaps]:
                nums[i], nums[i+gaps] = nums[i+gaps], nums[i]
                swapped = True
            i += 1
    return nums",,"assert comb_sort([5, 15, 37, 25, 79]) == [5, 15, 25, 37, 79]
assert comb_sort([41, 32, 15, 19, 22]) == [15, 19, 22, 32, 41]
assert comb_sort([99, 15, 13, 47]) == [13, 15, 47, 99]","def comb_sort(a):
    n=len(a); gap=n; shrink=1.3; sorted_=False
    while not sorted_:
        gap=int(gap/shrink)
        if gap<=1: gap=1; sorted_=True
        for i in range(n-gap):
            if a[i]>a[i+gap]:
                a[i],a[i+gap]=a[i+gap],a[i]; sorted_=False
    return a",passed,0.2332
72,claude-opus-4-7,LLM,Write a python function to check whether the given number can be represented as difference of two squares or not.,"def dif_Square(n): 
    if (n % 4 != 2): 
        return True
    return False",,"assert dif_Square(5) == True
assert dif_Square(10) == False
assert dif_Square(15) == True","def dif_Square(n):
    return n % 4 != 2",passed,0.3717
73,claude-opus-4-7,LLM,Write a function to split the given string with multiple delimiters by using regex.,"import re
def multiple_split(text):
  return (re.split('; |, |\*|\n',text))",,"assert multiple_split('Forces of the \ndarkness*are coming into the play.') == ['Forces of the ', 'darkness', 'are coming into the play.']
assert multiple_split('Mi Box runs on the \n Latest android*which has google assistance and chromecast.') == ['Mi Box runs on the ', ' Latest android', 'which has google assistance and chromecast.']
assert multiple_split('Certain services\nare subjected to change*over the seperate subscriptions.') == ['Certain services', 'are subjected to change', 'over the seperate subscriptions.']","import re
def multiple_split(s):
    return re.split('[\n*]', s)",passed,0.4835
74,claude-opus-4-7,LLM,Write a function to check whether it follows the sequence given in the patterns array.,"def is_samepatterns(colors, patterns):    
    if len(colors) != len(patterns):
        return False    
    sdict = {}
    pset = set()
    sset = set()    
    for i in range(len(patterns)):
        pset.add(patterns[i])
        sset.add(colors[i])
        if patterns[i] not in sdict.keys():
            sdict[patterns[i]] = []

        keys = sdict[patterns[i]]
        keys.append(colors[i])
        sdict[patterns[i]] = keys

    if len(pset) != len(sset):
        return False   

    for values in sdict.values():

        for i in range(len(values) - 1):
            if values[i] != values[i+1]:
                return False

    return True",,"assert is_samepatterns([""red"",""green"",""green""], [""a"", ""b"", ""b""])==True 
assert is_samepatterns([""red"",""green"",""greenn""], [""a"",""b"",""b""])==False 
assert is_samepatterns([""red"",""green"",""greenn""], [""a"",""b""])==False ","def is_samepatterns(colors, patterns):
    if len(colors) != len(patterns):
        return False
    c_to_p = {}
    p_to_c = {}
    for c, p in zip(colors, patterns):
        if c in c_to_p:
            if c_to_p[c] != p:
                return False
        else:
            c_to_p[c] = p
        if p in p_to_c:
            if p_to_c[p] != c:
                return False
        else:
            p_to_c[p] = c
    return True",passed,0.2602
75,claude-opus-4-7,LLM,Write a function to find tuples which have all elements divisible by k from the given list of tuples.,"def find_tuples(test_list, K):
  res = [sub for sub in test_list if all(ele % K == 0 for ele in sub)]
  return (str(res)) ",,"assert find_tuples([(6, 24, 12), (7, 9, 6), (12, 18, 21)], 6) == '[(6, 24, 12)]'
assert find_tuples([(5, 25, 30), (4, 2, 3), (7, 8, 9)], 5) == '[(5, 25, 30)]'
assert find_tuples([(7, 9, 16), (8, 16, 4), (19, 17, 18)], 4) == '[(8, 16, 4)]'","def find_tuples(l, k):
    return str([t for t in l if all(x%k==0 for x in t)])",passed,0.2673
76,claude-opus-4-7,LLM,Write a python function to count the number of squares in a rectangle.,"def count_Squares(m,n):
    if(n < m):
        temp = m
        m = n
        n = temp
    return ((m * (m + 1) * (2 * m + 1) / 6 + (n - m) * m * (m + 1) / 2))",,"assert count_Squares(4,3) == 20
assert count_Squares(2,2) == 5
assert count_Squares(1,1) == 1","def count_Squares(m,n):
    if n<m: m,n=n,m
    return n*m*(m+1)//2 - m*(m-1)*(m+1)//6 + (n-m)*m*(m+1)//2 if False else m*(m+1)*(2*m+1)//6 + (n-m)*m*(m+1)//2",passed,0.3481
77,claude-opus-4-7,LLM,Write a python function to find the difference between sum of even and odd digits.,"def is_Diff(n): 
    return (n % 11 == 0) ",,"assert is_Diff (12345) == False
assert is_Diff(1212112) == True
assert is_Diff(1212) == False","def is_Diff(n):
    s=str(n)
    e=sum(int(c) for c in s if int(c)%2==0)
    o=sum(int(c) for c in s if int(c)%2)
    return (e-o)%11==0",AssertionError,0.3061
78,claude-opus-4-7,LLM,Write a python function to find number of integers with odd number of set bits.,"def count_With_Odd_SetBits(n): 
    if (n % 2 != 0): 
        return (n + 1) / 2
    count = bin(n).count('1') 
    ans = n / 2
    if (count % 2 != 0): 
        ans += 1
    return ans ",,"assert count_With_Odd_SetBits(5) == 3
assert count_With_Odd_SetBits(10) == 5
assert count_With_Odd_SetBits(15) == 8","def count_With_Odd_SetBits(n):
    if n % 2 != 0:
        return (n+1)//2
    return sum(1 for i in range(1,n+1) if bin(i).count('1')%2)",passed,0.2595
79,claude-opus-4-7,LLM,Write a python function to check whether the length of the word is odd or not.,"def word_len(s): 
    s = s.split(' ')   
    for word in s:    
        if len(word)%2!=0: 
            return True  
        else:
          return False",,"assert word_len(""Hadoop"") == False
assert word_len(""great"") == True
assert word_len(""structure"") == True","def word_len(s):
    return len(s) % 2 == 1",passed,0.1248
80,claude-opus-4-7,LLM,Write a function to find the nth tetrahedral number.,"def tetrahedral_number(n): 
	return (n * (n + 1) * (n + 2)) / 6",,"assert tetrahedral_number(5) == 35.0
assert tetrahedral_number(6) == 56.0
assert tetrahedral_number(7) == 84.0","def tetrahedral_number(n):
    return n*(n+1)*(n+2)/6",passed,0.4146
81,claude-opus-4-7,LLM,Write a function to zip the two given tuples.,"def zip_tuples(test_tup1, test_tup2):
  res = []
  for i, j in enumerate(test_tup1):
    res.append((j, test_tup2[i % len(test_tup2)])) 
  return (res) ",,"assert zip_tuples((7, 8, 4, 5, 9, 10),(1, 5, 6) ) == [(7, 1), (8, 5), (4, 6), (5, 1), (9, 5), (10, 6)]
assert zip_tuples((8, 9, 5, 6, 10, 11),(2, 6, 7) ) == [(8, 2), (9, 6), (5, 7), (6, 2), (10, 6), (11, 7)]
assert zip_tuples((9, 10, 6, 7, 11, 12),(3, 7, 8) ) == [(9, 3), (10, 7), (6, 8), (7, 3), (11, 7), (12, 8)]","def zip_tuples(a,b):
    return [(a[i],b[i%len(b)]) for i in range(len(a))]",passed,0.2178
82,claude-opus-4-7,LLM,Write a function to find the volume of a sphere.,"import math
def volume_sphere(r):
  volume=(4/3)*math.pi*r*r*r
  return volume",,"assert volume_sphere(10)==4188.790204786391
assert volume_sphere(25)==65449.84694978735
assert volume_sphere(20)==33510.32163829113","import math
def volume_sphere(r):
    return 4/3*math.pi*r**3",passed,0.3977
83,claude-opus-4-7,LLM,Write a python function to find the character made by adding all the characters of the given string.,"def get_Char(strr):  
    summ = 0
    for i in range(len(strr)): 
        summ += (ord(strr[i]) - ord('a') + 1)  
    if (summ % 26 == 0): 
        return ord('z') 
    else: 
        summ = summ % 26
        return chr(ord('a') + summ - 1)",,"assert get_Char(""abc"") == ""f""
assert get_Char(""gfg"") == ""t""
assert get_Char(""ab"") == ""c""","def get_Char(s):
    return chr((sum(ord(c)-ord('a') for c in s))%26+ord('a'))",AssertionError,0.117
84,claude-opus-4-7,LLM,Write a function to find the n-th number in newman conway sequence.,"def sequence(n): 
	if n == 1 or n == 2: 
		return 1
	else: 
		return sequence(sequence(n-1)) + sequence(n-sequence(n-1))",,"assert sequence(10) == 6
assert sequence(2) == 1
assert sequence(3) == 2","def sequence(n):
    if n<3: return 1
    a=[0,1,1]
    for i in range(3,n+1):
        a.append(a[a[i-1]]+a[i-a[i-1]])
    return a[n]",passed,0.2237
85,claude-opus-4-7,LLM,Write a function to find the surface area of a sphere.,"import math
def surfacearea_sphere(r):
  surfacearea=4*math.pi*r*r
  return surfacearea",,"assert surfacearea_sphere(10)==1256.6370614359173
assert surfacearea_sphere(15)==2827.4333882308138
assert surfacearea_sphere(20)==5026.548245743669","import math
def surfacearea_sphere(r):
    return 4*math.pi*r*r",passed,0.5022
86,claude-opus-4-7,LLM,Write a function to find nth centered hexagonal number.,"def centered_hexagonal_number(n):
  return 3 * n * (n - 1) + 1",,"assert centered_hexagonal_number(10) == 271
assert centered_hexagonal_number(2) == 7
assert centered_hexagonal_number(9) == 217","def centered_hexagonal_number(n):
	return 3*n*(n-1)+1",passed,0.5391
87,claude-opus-4-7,LLM,Write a function to merge three dictionaries into a single expression.,"import collections as ct
def merge_dictionaries_three(dict1,dict2, dict3):
    merged_dict = dict(ct.ChainMap({},dict1,dict2,dict3))
    return merged_dict",,"assert merge_dictionaries_three({ ""R"": ""Red"", ""B"": ""Black"", ""P"": ""Pink"" }, { ""G"": ""Green"", ""W"": ""White"" },{ ""O"": ""Orange"", ""W"": ""White"", ""B"": ""Black"" })=={'B': 'Black', 'R': 'Red', 'P': 'Pink', 'G': 'Green', 'W': 'White', 'O': 'Orange'}
assert merge_dictionaries_three({ ""R"": ""Red"", ""B"": ""Black"", ""P"": ""Pink"" }, { ""G"": ""Green"", ""W"": ""White"" },{""L"":""lavender"",""B"":""Blue""})=={'W': 'White', 'P': 'Pink', 'B': 'Black', 'R': 'Red', 'G': 'Green', 'L': 'lavender'}
assert merge_dictionaries_three({ ""R"": ""Red"", ""B"": ""Black"", ""P"": ""Pink"" },{""L"":""lavender"",""B"":""Blue""},{ ""G"": ""Green"", ""W"": ""White"" })=={'B': 'Black', 'P': 'Pink', 'R': 'Red', 'G': 'Green', 'L': 'lavender', 'W': 'White'}","def merge_dictionaries_three(a,b,c):
    return {**c,**b,**a}",passed,0.15
