task_id,model_id,architecture,text,code_reference,test_setup_code,test_list,code,pass@1,codebleu
57,deepseek-v4-pro,MoE,Write a python function to find the largest number that can be formed with the given digits.,"def find_Max_Num(arr,n) : 
    arr.sort(reverse = True) 
    num = arr[0] 
    for i in range(1,n) : 
        num = num * 10 + arr[i] 
    return num ",,"assert find_Max_Num([1,2,3],3) == 321
assert find_Max_Num([4,5,6,1],4) == 6541
assert find_Max_Num([1,2,3,9],4) == 9321","def find_Max_Num(arr, n):
    arr.sort(reverse=True)
    return int(''.join(map(str, arr)))",passed,0.1193
58,deepseek-v4-pro,MoE,Write a python function to check whether the given two integers have opposite sign or not.,"def opposite_Signs(x,y): 
    return ((x ^ y) < 0); ",,"assert opposite_Signs(1,-2) == True
assert opposite_Signs(3,2) == False
assert opposite_Signs(-10,-10) == False","def opposite_Signs(a, b):
    return (a ^ b) < 0",passed,0.3805
59,deepseek-v4-pro,MoE,Write a function to find the nth octagonal number.,"def is_octagonal(n): 
	return 3 * n * n - 2 * n ",,"assert is_octagonal(5) == 65
assert is_octagonal(10) == 280
assert is_octagonal(15) == 645","import math

def is_octagonal(n):
    return n * (3 * n - 2)",passed,0.3533
60,deepseek-v4-pro,MoE,Write a function to find the maximum length of the subsequence with difference between adjacent elements for the given array.,"def max_len_sub( arr, n): 
	mls=[] 
	max = 0
	for i in range(n): 
		mls.append(1) 
	for i in range(n): 
		for j in range(i): 
			if (abs(arr[i] - arr[j]) <= 1 and mls[i] < mls[j] + 1): 
				mls[i] = mls[j] + 1
	for i in range(n): 
		if (max < mls[i]): 
			max = mls[i] 
	return max",,"assert max_len_sub([2, 5, 6, 3, 7, 6, 5, 8], 8) == 5
assert max_len_sub([-2, -1, 5, -1, 4, 0, 3], 7) == 4
assert max_len_sub([9, 11, 13, 15, 18], 5) == 1","import itertools

def max_len_sub(arr, n):
    if n == 0:
        return 0
    max_len = 1
    for i in range(n):
        for j in range(i + 1, n):
            diff = arr[j] - arr[i]
            if diff == 0:
                continue
            length = 2
            last = arr[j]
            for k in range(j + 1, n):
                if arr[k] - last == diff:
                    length += 1
                    last = arr[k]
            max_len = max(max_len, length)
    return max_len",AssertionError,0.2786
61,deepseek-v4-pro,MoE,Write a python function to count number of substrings with the sum of digits equal to their length.,"from collections import defaultdict
def count_Substrings(s,n):
    count,sum = 0,0
    mp = defaultdict(lambda : 0)
    mp[0] += 1
    for i in range(n):
        sum += ord(s[i]) - ord('0')
        count += mp[sum - (i + 1)]
        mp[sum - (i + 1)] += 1
    return count",,"assert count_Substrings('112112',6) == 6
assert count_Substrings('111',3) == 6
assert count_Substrings('1101112',7) == 12","def count_Substrings(s, n):
    count = 0
    for i in range(n):
        sum_digits = 0
        for j in range(i, n):
            sum_digits += int(s[j])
            length = j - i + 1
            if sum_digits == length:
                count += 1
    return count",passed,0.1918
62,deepseek-v4-pro,MoE,Write a python function to find smallest number in a list.,"def smallest_num(xs):
  return min(xs)
",,"assert smallest_num([10, 20, 1, 45, 99]) == 1
assert smallest_num([1, 2, 3]) == 1
assert smallest_num([45, 46, 50, 60]) == 45","def smallest_num(xs):
    return min(xs)",passed,1.0
63,deepseek-v4-pro,MoE,Write a function to find the maximum difference between available pairs in the given tuple list.,"def max_difference(test_list):
  temp = [abs(b - a) for a, b in test_list]
  res = max(temp)
  return (res) ",,"assert max_difference([(3, 5), (1, 7), (10, 3), (1, 2)]) == 7
assert max_difference([(4, 6), (2, 17), (9, 13), (11, 12)]) == 15
assert max_difference([(12, 35), (21, 27), (13, 23), (41, 22)]) == 23","def max_difference(pairs):
    return max(abs(a - b) for a, b in pairs)",passed,0.2527
64,deepseek-v4-pro,MoE,Write a function to sort a list of tuples using lambda.,"def subject_marks(subjectmarks):
#subject_marks = [('English', 88), ('Science', 90), ('Maths', 97), ('Social sciences', 82)])
 subjectmarks.sort(key = lambda x: x[1])
 return subjectmarks",,"assert subject_marks([('English', 88), ('Science', 90), ('Maths', 97), ('Social sciences', 82)])==[('Social sciences', 82), ('English', 88), ('Science', 90), ('Maths', 97)]
assert subject_marks([('Telugu',49),('Hindhi',54),('Social',33)])==([('Social',33),('Telugu',49),('Hindhi',54)])
assert subject_marks([('Physics',96),('Chemistry',97),('Biology',45)])==([('Biology',45),('Physics',96),('Chemistry',97)])","def subject_marks(lst):
    return sorted(lst, key=lambda x: x[1])",passed,0.3065
65,deepseek-v4-pro,MoE,Write a function of recursion list sum.,"def recursive_list_sum(data_list):
	total = 0
	for element in data_list:
		if type(element) == type([]):
			total = total + recursive_list_sum(element)
		else:
			total = total + element
	return total",,"assert recursive_list_sum(([1, 2, [3,4],[5,6]]))==21
assert recursive_list_sum(([7, 10, [15,14],[19,41]]))==106
assert recursive_list_sum(([10, 20, [30,40],[50,60]]))==210","def recursive_list_sum(lst):
    total = 0
    for item in lst:
        if isinstance(item, list):
            total += recursive_list_sum(item)
        else:
            total += item
    return total",passed,0.27
66,deepseek-v4-pro,MoE,Write a python function to count positive numbers in a list.,"def pos_count(list):
  pos_count= 0
  for num in list: 
    if num >= 0: 
      pos_count += 1
  return pos_count ",,"assert pos_count([1,-2,3,-4]) == 2
assert pos_count([3,4,5,-1]) == 3
assert pos_count([1,2,3,4]) == 4","def pos_count(lst):
    return sum(1 for x in lst if x > 0)",passed,0.1008
67,deepseek-v4-pro,MoE,Write a function to find the number of ways to partition a set of bell numbers.,"def bell_number(n):   
    bell = [[0 for i in range(n+1)] for j in range(n+1)] 
    bell[0][0] = 1
    for i in range(1, n+1): 
        bell[i][0] = bell[i-1][i-1]  
        for j in range(1, i+1): 
            bell[i][j] = bell[i-1][j-1] + bell[i][j-1]   
    return bell[n][0] ",,"assert bell_number(2)==2
assert bell_number(10)==115975
assert bell_number(56)==6775685320645824322581483068371419745979053216268760300","import math

def bell_number(n):
    bell = [0] * (n + 1)
    bell[0] = 1
    for i in range(1, n + 1):
        bell[i] = 0
        for j in range(i):
            bell[i] += math.comb(i - 1, j) * bell[j]
    return bell[n]",passed,0.2596
68,deepseek-v4-pro,MoE,Write a python function to check whether the given array is monotonic or not.,"def is_Monotonic(A): 
    return (all(A[i] <= A[i + 1] for i in range(len(A) - 1)) or
            all(A[i] >= A[i + 1] for i in range(len(A) - 1))) ",,"assert is_Monotonic([6, 5, 4, 4]) == True
assert is_Monotonic([1, 2, 2, 3]) == True
assert is_Monotonic([1, 3, 2]) == False","def is_Monotonic(arr):
    if len(arr) <= 2:
        return True
    increasing = decreasing = True
    for i in range(1, len(arr)):
        if arr[i] < arr[i-1]:
            increasing = False
        if arr[i] > arr[i-1]:
            decreasing = False
    return increasing or decreasing",passed,0.2686
69,deepseek-v4-pro,MoE,Write a function to check whether a list contains the given sublist or not.,"def is_sublist(l, s):
	sub_set = False
	if s == []:
		sub_set = True
	elif s == l:
		sub_set = True
	elif len(s) > len(l):
		sub_set = False
	else:
		for i in range(len(l)):
			if l[i] == s[0]:
				n = 1
				while (n < len(s)) and (l[i+n] == s[n]):
					n += 1				
				if n == len(s):
					sub_set = True
	return sub_set",,"assert is_sublist([2,4,3,5,7],[3,7])==False
assert is_sublist([2,4,3,5,7],[4,3])==True
assert is_sublist([2,4,3,5,7],[1,6])==False","from typing import List

def is_sublist(lst: List[int], sublst: List[int]) -> bool:
    if not sublst:
        return True
    if len(sublst) > len(lst):
        return False
    for i in range(len(lst) - len(sublst) + 1):
        if lst[i:i+len(sublst)] == sublst:
            return True
    return False",passed,0.1341
70,deepseek-v4-pro,MoE,Write a function to find whether all the given tuples have equal length or not.,"def find_equal_tuple(Input, k):
  flag = 1
  for tuple in Input:
    if len(tuple) != k:
      flag = 0
      break
  return flag
def get_equal(Input, k):
  if find_equal_tuple(Input, k) == 1:
    return (""All tuples have same length"")
  else:
    return (""All tuples do not have same length"")",,"assert get_equal([(11, 22, 33), (44, 55, 66)], 3) == 'All tuples have same length'
assert get_equal([(1, 2, 3), (4, 5, 6, 7)], 3) == 'All tuples do not have same length'
assert get_equal([(1, 2), (3, 4)], 2) == 'All tuples have same length'","from typing import List, Tuple

def get_equal(tuples: List[Tuple], length: int) -> str:
    for t in tuples:
        if len(t) != length:
            return 'All tuples do not have same length'
    return 'All tuples have same length'",passed,0.2275
71,deepseek-v4-pro,MoE,Write a function to sort a list of elements using comb sort.,"def comb_sort(nums):
    shrink_fact = 1.3
    gaps = len(nums)
    swapped = True
    i = 0
    while gaps > 1 or swapped:
        gaps = int(float(gaps) / shrink_fact)
        swapped = False
        i = 0
        while gaps + i < len(nums):
            if nums[i] > nums[i+gaps]:
                nums[i], nums[i+gaps] = nums[i+gaps], nums[i]
                swapped = True
            i += 1
    return nums",,"assert comb_sort([5, 15, 37, 25, 79]) == [5, 15, 25, 37, 79]
assert comb_sort([41, 32, 15, 19, 22]) == [15, 19, 22, 32, 41]
assert comb_sort([99, 15, 13, 47]) == [13, 15, 47, 99]","def comb_sort(arr):
    gap = len(arr)
    shrink = 1.3
    sorted = False
    while not sorted:
        gap = int(gap / shrink)
        if gap <= 1:
            gap = 1
            sorted = True
        i = 0
        while i + gap < len(arr):
            if arr[i] > arr[i + gap]:
                arr[i], arr[i + gap] = arr[i + gap], arr[i]
                sorted = False
            i += 1
    return arr",passed,0.366
72,deepseek-v4-pro,MoE,Write a python function to check whether the given number can be represented as difference of two squares or not.,"def dif_Square(n): 
    if (n % 4 != 2): 
        return True
    return False",,"assert dif_Square(5) == True
assert dif_Square(10) == False
assert dif_Square(15) == True","import math

def dif_Square(n):
    if n < 0:
        return False
    if n == 0:
        return True
    for i in range(1, int(math.isqrt(n)) + 1):
        if n % i == 0:
            j = n // i
            if (i + j) % 2 == 0 and (j - i) % 2 == 0:
                return True
    return False",passed,0.4418
73,deepseek-v4-pro,MoE,Write a function to split the given string with multiple delimiters by using regex.,"import re
def multiple_split(text):
  return (re.split('; |, |\*|\n',text))",,"assert multiple_split('Forces of the \ndarkness*are coming into the play.') == ['Forces of the ', 'darkness', 'are coming into the play.']
assert multiple_split('Mi Box runs on the \n Latest android*which has google assistance and chromecast.') == ['Mi Box runs on the ', ' Latest android', 'which has google assistance and chromecast.']
assert multiple_split('Certain services\nare subjected to change*over the seperate subscriptions.') == ['Certain services', 'are subjected to change', 'over the seperate subscriptions.']","import re

def multiple_split(s):
    return re.split(r'\n|\*', s)",passed,0.4065
74,deepseek-v4-pro,MoE,Write a function to check whether it follows the sequence given in the patterns array.,"def is_samepatterns(colors, patterns):    
    if len(colors) != len(patterns):
        return False    
    sdict = {}
    pset = set()
    sset = set()    
    for i in range(len(patterns)):
        pset.add(patterns[i])
        sset.add(colors[i])
        if patterns[i] not in sdict.keys():
            sdict[patterns[i]] = []

        keys = sdict[patterns[i]]
        keys.append(colors[i])
        sdict[patterns[i]] = keys

    if len(pset) != len(sset):
        return False   

    for values in sdict.values():

        for i in range(len(values) - 1):
            if values[i] != values[i+1]:
                return False

    return True",,"assert is_samepatterns([""red"",""green"",""green""], [""a"", ""b"", ""b""])==True 
assert is_samepatterns([""red"",""green"",""greenn""], [""a"",""b"",""b""])==False 
assert is_samepatterns([""red"",""green"",""greenn""], [""a"",""b""])==False ","from typing import List

def is_samepatterns(colors: List[str], patterns: List[str]) -> bool:
    if len(colors) != len(patterns):
        return False

    color_to_pattern = {}
    pattern_to_color = {}

    for color, pattern in zip(colors, patterns):
        if color in color_to_pattern:
            if color_to_pattern[color] != pattern:
                return False
        else:
            color_to_pattern[color] = pattern

        if pattern in pattern_to_color:
            if pattern_to_color[pattern] != color:
                return False
        else:
            pattern_to_color[pattern] = color

    return True",passed,0.2556
75,deepseek-v4-pro,MoE,Write a function to find tuples which have all elements divisible by k from the given list of tuples.,"def find_tuples(test_list, K):
  res = [sub for sub in test_list if all(ele % K == 0 for ele in sub)]
  return (str(res)) ",,"assert find_tuples([(6, 24, 12), (7, 9, 6), (12, 18, 21)], 6) == '[(6, 24, 12)]'
assert find_tuples([(5, 25, 30), (4, 2, 3), (7, 8, 9)], 5) == '[(5, 25, 30)]'
assert find_tuples([(7, 9, 16), (8, 16, 4), (19, 17, 18)], 4) == '[(8, 16, 4)]'","import ast

def find_tuples(lst, k):
    result = []
    for tup in lst:
        if all(x % k == 0 for x in tup):
            result.append(tup)
    return str(result)",passed,0.3084
76,deepseek-v4-pro,MoE,Write a python function to count the number of squares in a rectangle.,"def count_Squares(m,n):
    if(n < m):
        temp = m
        m = n
        n = temp
    return ((m * (m + 1) * (2 * m + 1) / 6 + (n - m) * m * (m + 1) / 2))",,"assert count_Squares(4,3) == 20
assert count_Squares(2,2) == 5
assert count_Squares(1,1) == 1","import math

def count_Squares(length, width):
    total = 0
    for k in range(1, min(length, width) + 1):
        total += (length - k + 1) * (width - k + 1)
    return total",passed,0.1212
77,deepseek-v4-pro,MoE,Write a python function to find the difference between sum of even and odd digits.,"def is_Diff(n): 
    return (n % 11 == 0) ",,"assert is_Diff (12345) == False
assert is_Diff(1212112) == True
assert is_Diff(1212) == False","def is_Diff(n):
    even_sum = 0
    odd_sum = 0
    for digit in str(n):
        d = int(digit)
        if d % 2 == 0:
            even_sum += d
        else:
            odd_sum += d
    return (even_sum - odd_sum) > 0",AssertionError,0.3671
